Row ID,Ship Mode,Customer ID,Customer Name,Country,City,Postal Code,Product ID,Category,Product Name,Sales Price
6123,Standard Class,CB-12415,Christy Brittain,United States,Chicago,60610,OFF-ST-10000532,Office Supplies,Advantus Rolling Drawer Organizers,61.568
6124,Standard Class,SD-20485,Shirley Daniels,United States,Bedford,76021,OFF-PA-10003883,Office Supplies,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96
6125,Standard Class,SS-20140,Saphhira Shifley,United States,Los Angeles,90036,TEC-AC-10003038,Technology,Kingston Digital DataTraveler 16GB USB 2.0,44.75
6126,Standard Class,SS-20140,Saphhira Shifley,United States,Los Angeles,90036,OFF-PA-10001593,Office Supplies,Xerox 1947,11.96
6127,Standard Class,SS-20140,Saphhira Shifley,United States,Los Angeles,90036,OFF-BI-10002049,Office Supplies,UniKeep View Case Binders,3.912
6128,Standard Class,EH-13990,Erica Hackney,United States,New York City,10009,FUR-CH-10003817,Furniture,"Global Value Steno Chair, Gray",327.996
6129,First Class,AH-10030,Aaron Hawkins,United States,San Francisco,94109,OFF-BI-10002353,Office Supplies,GBC VeloBind Cover Sets,49.408
6130,Standard Class,EM-14200,Evan Minnotte,United States,Virginia Beach,23464,TEC-AC-10003116,Technology,Memorex Froggy Flash Drive 8 GB,53.25
6131,Standard Class,EM-14200,Evan Minnotte,United States,Virginia Beach,23464,OFF-FA-10003021,Office Supplies,Staples,3.76
6132,Standard Class,TB-21190,Thomas Brumley,United States,New York City,10011,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",767.214
6133,Standard Class,AB-10165,Alan Barnes,United States,Lebanon,37087,OFF-PA-10001033,Office Supplies,Xerox 1893,163.96
6134,First Class,AO-10810,Anthony O'Donnell,United States,Los Angeles,90045,FUR-TA-10004152,Furniture,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28
6135,Same Day,TT-21220,Thomas Thornton,United States,Chula Vista,91911,OFF-AR-10002135,Office Supplies,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8
6136,Standard Class,KN-16705,Kristina Nunn,United States,Mcallen,78501,TEC-AC-10000521,Technology,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696
6137,Standard Class,KN-16705,Kristina Nunn,United States,Mcallen,78501,OFF-AP-10000026,Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164
6138,Second Class,FO-14305,Frank Olsen,United States,Hollywood,33021,OFF-PA-10002986,Office Supplies,Xerox 1898,32.064
6139,Standard Class,GA-14725,Guy Armstrong,United States,San Francisco,94110,FUR-BO-10001337,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666
6140,First Class,NC-18415,Nathan Cano,United States,Santa Maria,93454,OFF-ST-10000532,Office Supplies,Advantus Rolling Drawer Organizers,115.44
6141,Standard Class,JF-15190,Jamie Frazer,United States,Manchester,6040,OFF-PA-10001497,Office Supplies,Xerox 1914,274.8
6142,Standard Class,JF-15190,Jamie Frazer,United States,Manchester,6040,OFF-ST-10002554,Office Supplies,Tennsco Industrial Shelving,195.64
6143,Standard Class,JF-15190,Jamie Frazer,United States,Manchester,6040,TEC-PH-10001336,Technology,Digium D40 VoIP phone,257.98
6144,Standard Class,JF-15190,Jamie Frazer,United States,Manchester,6040,OFF-AR-10002987,Office Supplies,Prismacolor Color Pencil Set,119.04
6145,Standard Class,GT-14710,Greg Tran,United States,Omaha,68104,OFF-PA-10000575,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07
6146,Standard Class,KM-16660,Khloe Miller,United States,San Jose,95123,OFF-AR-10003394,Office Supplies,Newell 332,11.76
6147,Standard Class,PJ-18835,Patrick Jones,United States,San Francisco,94122,OFF-AR-10003394,Office Supplies,Newell 332,11.76
6148,Standard Class,PJ-18835,Patrick Jones,United States,San Francisco,94122,OFF-BI-10001191,Office Supplies,Canvas Sectional Post Binders,40.736
6149,Second Class,AC-10660,Anna Chung,United States,San Francisco,94109,TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,201.584
6150,First Class,JG-15310,Jason Gross,United States,Long Beach,90805,FUR-CH-10003968,Furniture,Novimex Turbo Task Chair,340.704
6151,First Class,RM-19375,Raymond Messe,United States,Columbus,31907,FUR-BO-10001608,Furniture,"Hon Metal Bookcases, Black",354.9
6152,Second Class,EK-13795,Eileen Kiefer,United States,San Francisco,94110,FUR-BO-10004218,Furniture,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33
6153,Standard Class,RD-19585,Rob Dowd,United States,Los Angeles,90004,OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,87.92
6154,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,19120,FUR-FU-10001876,Furniture,"Computer Room Manger, 14""",51.968
6155,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,19120,OFF-ST-10002370,Office Supplies,"Sortfiler Multipurpose Personal File Organizer, Black",51.336
6156,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,19120,OFF-ST-10000142,Office Supplies,Deluxe Rollaway Locking File with Drawer,332.704
6157,First Class,CV-12805,Cynthia Voltz,United States,Philadelphia,19120,FUR-FU-10004671,Furniture,"Executive Impressions 12"" Wall Clock",42.408
6158,Second Class,AG-10330,Alex Grayson,United States,Tulsa,74133,OFF-EN-10002504,Office Supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54
6159,Second Class,AG-10330,Alex Grayson,United States,Tulsa,74133,TEC-AC-10004803,Technology,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28
6160,Standard Class,GM-14440,Gary McGarr,United States,Los Angeles,90049,OFF-ST-10001932,Office Supplies,Fellowes Staxonsteel Drawer Files,772.68
6161,First Class,MC-17605,Matt Connell,United States,Lakeland,33801,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976
6162,First Class,MC-17605,Matt Connell,United States,Lakeland,33801,OFF-LA-10000443,Office Supplies,Avery 501,11.808
6163,First Class,MC-17605,Matt Connell,United States,Lakeland,33801,OFF-ST-10000918,Office Supplies,Crate-A-Files,26.16
6164,First Class,MC-17605,Matt Connell,United States,Lakeland,33801,OFF-BI-10001196,Office Supplies,"Avery Flip-Chart Easel Binder, Black",33.57
6165,First Class,MC-17605,Matt Connell,United States,Lakeland,33801,FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,4.992
6166,First Class,MC-17605,Matt Connell,United States,Lakeland,33801,FUR-FU-10002508,Furniture,Document Clip Frames,20.016
6167,First Class,MC-17605,Matt Connell,United States,Lakeland,33801,TEC-AC-10002647,Technology,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24
6168,Standard Class,ES-14020,Erica Smith,United States,Houston,77036,OFF-PA-10002377,Office Supplies,Xerox 1916,117.456
6169,Second Class,RW-19540,Rick Wilson,United States,Los Angeles,90008,OFF-PA-10004530,Office Supplies,Personal Creations Ink Jet Cards and Labels,22.96
6170,Second Class,MM-17920,Michael Moore,United States,Springfield,22153,OFF-PA-10002986,Office Supplies,Xerox 1898,13.36
6171,Second Class,MH-17440,Mark Haberlin,United States,New York City,10035,OFF-BI-10000948,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248
6172,Second Class,MH-17440,Mark Haberlin,United States,New York City,10035,OFF-AR-10001545,Office Supplies,Newell 326,3.52
6173,Standard Class,NZ-18565,Nick Zandusky,United States,Springfield,65807,OFF-BI-10001758,Office Supplies,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7
6174,Standard Class,NZ-18565,Nick Zandusky,United States,Springfield,65807,TEC-AC-10003237,Technology,Memorex Micro Travel Drive 4 GB,21.2
6175,Standard Class,NZ-18565,Nick Zandusky,United States,Springfield,65807,OFF-ST-10002011,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,838.38
6176,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,FUR-CH-10000309,Furniture,Global Comet Stacking Arm Chair,1690.04
6177,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,OFF-ST-10002444,Office Supplies,Recycled Eldon Regeneration Jumbo File,85.96
6178,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,OFF-EN-10001453,Office Supplies,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96
6179,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,OFF-PA-10001801,Office Supplies,Xerox 193,23.92
6180,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,OFF-ST-10000563,Office Supplies,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96
6181,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,TEC-PH-10000369,Technology,HTC One Mini,629.95
6182,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,TEC-PH-10002538,Technology,Grandstream GXP1160 VoIP phone,113.73
6183,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,OFF-BI-10000050,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",14.6
6184,Standard Class,GB-14575,Giulietta Baptist,United States,Columbia,29203,OFF-ST-10004186,Office Supplies,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84
6185,First Class,DB-13270,Deborah Brumfield,United States,Portland,97206,FUR-CH-10004218,Furniture,"Global Fabric Manager's Chair, Dark Gray",403.92
6186,Standard Class,JK-15625,Jim Karlsson,United States,Philadelphia,19120,OFF-AR-10002952,Office Supplies,Stanley Contemporary Battery Pencil Sharpeners,106.8
6187,First Class,MH-17785,Maya Herman,United States,New York City,10035,OFF-ST-10003058,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95
6188,First Class,MH-17785,Maya Herman,United States,New York City,10035,OFF-BI-10003963,Office Supplies,Cardinal Holdit Data Disk Pockets,34.944
6189,First Class,MH-17785,Maya Herman,United States,New York City,10035,OFF-AR-10001955,Office Supplies,Newell 319,119.04
6190,Standard Class,AM-10705,Anne McFarland,United States,Des Plaines,60016,TEC-PH-10004345,Technology,Cisco SPA 502G IP Phone,383.84
6191,Standard Class,JM-15535,Jessica Myrick,United States,New York City,10035,FUR-FU-10003192,Furniture,Luxo Adjustable Task Clamp Lamp,799.56
6192,Same Day,MW-18220,Mitch Webber,United States,Seattle,98103,OFF-ST-10001325,Office Supplies,Sterilite Officeware Hinged File Box,31.44
6193,Standard Class,AG-10330,Alex Grayson,United States,Houston,77095,OFF-PA-10000019,Office Supplies,Xerox 1931,25.92
6194,Standard Class,AG-10330,Alex Grayson,United States,Houston,77095,OFF-BI-10003429,Office Supplies,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33
6195,Standard Class,AG-10330,Alex Grayson,United States,Houston,77095,OFF-PA-10000176,Office Supplies,Xerox 1887,75.88
6196,Standard Class,CM-12160,Charles McCrossin,United States,Philadelphia,19143,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,329.988
6197,Standard Class,CM-12160,Charles McCrossin,United States,Philadelphia,19143,OFF-ST-10000352,Office Supplies,Acco Perma 2700 Stacking Storage Drawers,71.376
6198,Standard Class,RA-19915,Russell Applegate,United States,Columbus,47201,OFF-PA-10000726,Office Supplies,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77
6199,Standard Class,RA-19915,Russell Applegate,United States,Columbus,47201,TEC-PH-10001536,Technology,Spigen Samsung Galaxy S5 Case Wallet,50.97
6200,Standard Class,RA-19915,Russell Applegate,United States,Columbus,47201,OFF-PA-10001790,Office Supplies,Xerox 1910,96.08
6201,Standard Class,SB-20185,Sarah Brown,United States,Evanston,60201,TEC-CO-10001766,Technology,Canon PC940 Copier,1439.968
6202,Standard Class,SB-20185,Sarah Brown,United States,Evanston,60201,TEC-AC-10004396,Technology,Logitech Keyboard K120,43.56
6203,Standard Class,PK-19075,Pete Kriz,United States,Apple Valley,92307,FUR-CH-10001708,Furniture,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92
6204,Standard Class,SV-20935,Susan Vittorini,United States,Columbus,43229,TEC-PH-10001305,Technology,Panasonic KX TS208W Corded phone,235.152
6205,First Class,MG-17650,Matthew Grinstein,United States,Marion,43302,FUR-FU-10002885,Furniture,Magna Visual Magnetic Picture Hangers,7.712
6206,Second Class,CM-12445,Chuck Magee,United States,Houston,77095,OFF-PA-10000726,Office Supplies,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016
6207,Second Class,CM-12445,Chuck Magee,United States,Houston,77095,OFF-FA-10003112,Office Supplies,Staples,25.248
6208,Second Class,CM-12445,Chuck Magee,United States,Houston,77095,FUR-CH-10002372,Furniture,Office Star - Ergonomically Designed Knee Chair,56.686
6209,Standard Class,ME-18010,Michelle Ellison,United States,Marion,43302,OFF-ST-10000563,Office Supplies,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168
6210,Standard Class,YS-21880,Yana Sorensen,United States,Seattle,98103,OFF-BI-10003925,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,2793.528
6211,Standard Class,YS-21880,Yana Sorensen,United States,Seattle,98103,OFF-ST-10003306,Office Supplies,Letter Size Cart,1000.02
6212,Standard Class,YS-21880,Yana Sorensen,United States,Seattle,98103,FUR-FU-10001475,Furniture,"Contract Clock, 14"", Brown",65.94
6213,Second Class,MB-17305,Maria Bertelson,United States,Longview,98632,OFF-FA-10003495,Office Supplies,Staples,18.24
6214,Second Class,MB-17305,Maria Bertelson,United States,Longview,98632,OFF-AP-10004708,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,76.12
6215,Standard Class,AS-10240,Alan Shonely,United States,Redondo Beach,90278,OFF-EN-10001219,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64
6216,Standard Class,MC-17425,Mark Cousins,United States,New York City,10035,FUR-FU-10000087,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16
6217,Standard Class,MC-17425,Mark Cousins,United States,New York City,10035,OFF-EN-10001539,Office Supplies,Staple envelope,62.24
6218,Standard Class,PG-18820,Patrick Gardner,United States,Louisville,40214,TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,29.97
6219,Standard Class,JS-16030,Joy Smith,United States,Trenton,48183,TEC-PH-10001300,Technology,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7
6220,Standard Class,JS-16030,Joy Smith,United States,Trenton,48183,TEC-PH-10001557,Technology,Pyle PMP37LED,191.98
6221,Standard Class,JS-16030,Joy Smith,United States,Trenton,48183,OFF-ST-10000617,Office Supplies,Woodgrain Magazine Files by Perma,20.86
6222,Second Class,JB-16000,Joy Bell-,United States,Los Angeles,90045,OFF-LA-10000121,Office Supplies,Avery 48,56.7
6223,Standard Class,DK-12985,Darren Koutras,United States,Hendersonville,37075,FUR-FU-10000087,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704
6224,Standard Class,DK-12985,Darren Koutras,United States,Hendersonville,37075,OFF-AR-10000422,Office Supplies,Pencil and Crayon Sharpener,12.264
6225,Standard Class,DK-12985,Darren Koutras,United States,Hendersonville,37075,OFF-ST-10004123,Office Supplies,Safco Industrial Wire Shelving System,218.352
6226,Standard Class,JF-15490,Jeremy Farry,United States,Portland,97206,FUR-BO-10003660,Furniture,"Bush Cubix Collection Bookcases, Fully Assembled",66.294
6227,Standard Class,JF-15490,Jeremy Farry,United States,Portland,97206,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,291.168
6228,Standard Class,PO-18850,Patrick O'Brill,United States,Irving,75061,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776
6229,Standard Class,BT-11530,Bradley Talbott,United States,Cleveland,44105,TEC-PH-10004093,Technology,Panasonic Kx-TS550,110.376
6230,Standard Class,BT-11530,Bradley Talbott,United States,Cleveland,44105,TEC-AC-10000171,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176
6231,Standard Class,NW-18400,Natalie Webber,United States,Waterloo,50701,OFF-AR-10001166,Office Supplies,Staples in misc. colors,30.32
6232,Same Day,JF-15415,Jennifer Ferguson,United States,Seattle,98105,FUR-CH-10003199,Furniture,Office Star - Contemporary Task Swivel Chair,177.568
6233,Same Day,JF-15415,Jennifer Ferguson,United States,Seattle,98105,OFF-PA-10002005,Office Supplies,Xerox 225,19.44
6234,Same Day,JF-15415,Jennifer Ferguson,United States,Seattle,98105,OFF-PA-10004101,Office Supplies,Xerox 1894,71.28
6235,Same Day,JF-15415,Jennifer Ferguson,United States,Seattle,98105,OFF-BI-10004600,Office Supplies,Ibico Ibimaster 300 Manual Binding System,1471.96
6236,Same Day,JF-15415,Jennifer Ferguson,United States,Seattle,98105,TEC-PH-10000127,Technology,iOttie XL Car Mount,79.96
6237,Standard Class,AC-10420,Alyssa Crouse,United States,Philadelphia,19120,OFF-EN-10004386,Office Supplies,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
6238,Standard Class,TB-21280,Toby Braunhardt,United States,New York City,10009,OFF-BI-10004506,Office Supplies,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336
6239,Standard Class,HA-14905,Helen Abelman,United States,San Jose,95123,FUR-FU-10004597,Furniture,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5
6240,Standard Class,HA-14905,Helen Abelman,United States,San Jose,95123,OFF-ST-10001496,Office Supplies,Standard Rollaway File with Lock,360.38
6241,Second Class,LH-17155,Logan Haushalter,United States,Los Angeles,90008,OFF-BI-10004236,Office Supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744
6242,Second Class,LO-17170,Lori Olson,United States,Concord,3301,FUR-FU-10001185,Furniture,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44
6243,Standard Class,DP-13390,Dennis Pardue,United States,Columbia,38401,OFF-BI-10000977,Office Supplies,Ibico Plastic Spiral Binding Combs,18.24
6244,Standard Class,CR-12580,Clay Rozendal,United States,Bellevue,98006,OFF-SU-10004782,Office Supplies,"Elite 5"" Scissors",25.35
6245,Standard Class,KB-16405,Katrina Bavinger,United States,Seattle,98105,OFF-AR-10002067,Office Supplies,Newell 334,119.04
6246,Standard Class,KB-16405,Katrina Bavinger,United States,Seattle,98105,FUR-FU-10002364,Furniture,"Eldon Expressions Wood Desk Accessories, Oak",22.14
6247,Standard Class,KB-16405,Katrina Bavinger,United States,Seattle,98105,TEC-AC-10002018,Technology,AmazonBasics 3-Button USB Wired Mouse,13.98
6248,Standard Class,ML-17410,Maris LaWare,United States,Columbus,47201,OFF-BI-10000632,Office Supplies,Satellite Sectional Post Binders,43.41
6249,Standard Class,ML-17410,Maris LaWare,United States,Columbus,47201,FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,6.24
6250,Standard Class,ML-17410,Maris LaWare,United States,Columbus,47201,OFF-AP-10001564,Office Supplies,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
6251,Standard Class,ML-17410,Maris LaWare,United States,Columbus,47201,OFF-PA-10004082,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98
6252,First Class,MC-17575,Matt Collins,United States,Chicago,60623,OFF-AP-10004249,Office Supplies,Staple holder,2.394
6253,Same Day,VM-21685,Valerie Mitchum,United States,Marietta,30062,OFF-PA-10003441,Office Supplies,Xerox 226,58.32
6254,Same Day,VM-21685,Valerie Mitchum,United States,Marietta,30062,TEC-PH-10004922,Technology,RCA Visys Integrated PBX 8-Line Router,200.97
6255,Standard Class,VW-21775,Victoria Wilson,United States,Montgomery,36116,FUR-FU-10001731,Furniture,Acrylic Self-Standing Desk Frames,21.36
6256,Standard Class,GK-14620,Grace Kelly,United States,Plano,75023,OFF-LA-10000134,Office Supplies,Avery 511,9.856
6257,Second Class,AT-10435,Alyssa Tate,United States,Tamarac,33319,OFF-BI-10003166,Office Supplies,GBC Plasticlear Binding Covers,3.444
6258,Second Class,AR-10825,Anthony Rawles,United States,Columbus,43229,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,384.592
6259,Second Class,JH-15820,John Huston,United States,New York City,10009,OFF-EN-10004459,Office Supplies,Security-Tint Envelopes,22.92
6260,Second Class,RA-19285,Ralph Arnett,United States,Richmond,47374,OFF-BI-10003529,Office Supplies,Avery Round Ring Poly Binders,11.36
6261,Standard Class,RO-19780,Rose O'Brian,United States,Seattle,98115,OFF-BI-10002949,Office Supplies,Prestige Round Ring Binders,14.592
6262,Standard Class,LR-17035,Lisa Ryan,United States,Long Beach,11561,OFF-LA-10001158,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4
6263,First Class,MK-17905,Michael Kennedy,United States,Rockford,61107,OFF-BI-10004584,Office Supplies,GBC ProClick 150 Presentation Binding System,442.372
6264,Standard Class,YS-21880,Yana Sorensen,United States,Columbus,31907,OFF-BI-10004965,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,34.5
6265,Same Day,JH-15910,Jonathan Howell,United States,Tulsa,74133,OFF-BI-10004654,Office Supplies,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
6266,Standard Class,AT-10735,Annie Thurman,United States,Nashville,37211,OFF-PA-10000141,Office Supplies,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488
6267,Standard Class,AT-10735,Annie Thurman,United States,Nashville,37211,OFF-PA-10001019,Office Supplies,Xerox 1884,143.856
6268,Second Class,RM-19675,Robert Marley,United States,Cambridge,2138,TEC-PH-10002496,Technology,Cisco SPA301,311.98
6269,Second Class,RM-19675,Robert Marley,United States,Cambridge,2138,OFF-BI-10000829,Office Supplies,Avery Non-Stick Binders,22.45
6270,Standard Class,BB-11545,Brenda Bowman,United States,Oakland,94601,TEC-PH-10001448,Technology,Anker Astro 15000mAh USB Portable Charger,39.992
6271,Standard Class,BB-11545,Brenda Bowman,United States,Oakland,94601,FUR-CH-10004983,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
6272,Standard Class,BB-11545,Brenda Bowman,United States,Oakland,94601,OFF-AR-10004022,Office Supplies,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
6273,First Class,AS-10285,Alejandro Savely,United States,Palatine,60067,TEC-AC-10001284,Technology,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312
6274,Second Class,DK-13375,Dennis Kane,United States,Seattle,98105,FUR-FU-10001847,Furniture,Eldon Image Series Black Desk Accessories,12.42
6275,Second Class,DK-13375,Dennis Kane,United States,Seattle,98105,TEC-AC-10004595,Technology,First Data TMFD35 PIN Pad,428.4
6276,Second Class,DK-13375,Dennis Kane,United States,Seattle,98105,FUR-FU-10004164,Furniture,"Eldon 300 Class Desk Accessories, Black",24.75
6277,Second Class,DK-13375,Dennis Kane,United States,Seattle,98105,OFF-LA-10001074,Office Supplies,Round Specialty Laser Printer Labels,87.71
6278,Second Class,DK-13375,Dennis Kane,United States,Seattle,98105,OFF-ST-10000604,Office Supplies,Home/Office Personal File Carts,69.52
6279,Second Class,DK-13375,Dennis Kane,United States,Seattle,98105,TEC-PH-10000148,Technology,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784
6280,Second Class,DK-13375,Dennis Kane,United States,Seattle,98105,OFF-BI-10000042,Office Supplies,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.816
6281,Standard Class,JH-15910,Jonathan Howell,United States,Cincinnati,45231,OFF-LA-10000443,Office Supplies,Avery 501,5.904
6282,Standard Class,JK-15205,Jamie Kunitz,United States,Marion,43302,FUR-FU-10002874,Furniture,Ultra Commercial Grade Dual Valve Door Closer,63.824
6283,Standard Class,JK-15205,Jamie Kunitz,United States,Marion,43302,OFF-ST-10003994,Office Supplies,"Belkin 19"" Center-Weighted Shelf, Gray",141.552
6284,Standard Class,EH-13765,Edward Hooks,United States,Los Angeles,90049,OFF-EN-10001453,Office Supplies,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9
6285,Standard Class,EH-13765,Edward Hooks,United States,Los Angeles,90049,FUR-CH-10000988,Furniture,Hon Olson Stacker Stools,563.24
6286,Standard Class,VW-21775,Victoria Wilson,United States,Lakewood,44107,FUR-TA-10003238,Furniture,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176
6287,Standard Class,CG-12040,Catherine Glotzbach,United States,Lebanon,37087,TEC-PH-10001061,Technology,Apple iPhone 5C,239.976
6288,Standard Class,EB-13705,Ed Braxton,United States,San Francisco,94122,FUR-TA-10003715,Furniture,Hon 2111 Invitation Series Corner Table,502.488
6289,Standard Class,EB-13705,Ed Braxton,United States,San Francisco,94122,OFF-BI-10001597,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704
6290,Second Class,NF-18595,Nicole Fjeld,United States,Chico,95928,FUR-CH-10004063,Furniture,Global Deluxe High-Back Manager's Chair,915.136
6291,Second Class,NF-18595,Nicole Fjeld,United States,Chico,95928,FUR-FU-10001979,Furniture,Dana Halogen Swing-Arm Architect Lamp,327.76
6292,First Class,ME-17725,Max Engle,United States,Salem,24153,FUR-CH-10001854,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
6293,Standard Class,AZ-10750,Annie Zypern,United States,Los Angeles,90008,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776
6294,Standard Class,AZ-10750,Annie Zypern,United States,Los Angeles,90008,OFF-AR-10004691,Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,64.14
6295,First Class,RF-19345,Randy Ferguson,United States,New York City,10024,OFF-BI-10002931,Office Supplies,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552
6296,Standard Class,AJ-10780,Anthony Jacobs,United States,Beverly,1915,OFF-AP-10002651,Office Supplies,Hoover Upright Vacuum With Dirt Cup,1737.18
6297,Standard Class,AJ-10780,Anthony Jacobs,United States,Beverly,1915,OFF-ST-10000689,Office Supplies,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
6298,Standard Class,AJ-10780,Anthony Jacobs,United States,Beverly,1915,OFF-PA-10003302,Office Supplies,Xerox 1906,141.76
6299,Standard Class,SF-20965,Sylvia Foulston,United States,San Diego,92024,OFF-BI-10001460,Office Supplies,Plastic Binding Combs,36.36
6300,First Class,MZ-17335,Maria Zettner,United States,San Francisco,94109,FUR-FU-10003489,Furniture,Contemporary Borderless Frame,25.83
6301,Standard Class,SB-20170,Sarah Bern,United States,Chicago,60623,OFF-BI-10002794,Office Supplies,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588
6302,Standard Class,SB-20170,Sarah Bern,United States,Chicago,60623,OFF-EN-10000461,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984
6303,Standard Class,AH-10210,Alan Hwang,United States,Dallas,75220,TEC-PH-10001305,Technology,Panasonic KX TS208W Corded phone,195.96
6304,Second Class,NK-18490,Neil Knudson,United States,Corpus Christi,78415,OFF-PA-10000167,Office Supplies,Xerox 1925,74.352
6305,Same Day,AI-10855,Arianne Irving,United States,New York City,10035,OFF-PA-10002947,Office Supplies,Xerox 1923,6.68
6306,Second Class,TP-21565,Tracy Poddar,United States,Eugene,97405,OFF-SU-10002301,Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584
